Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
680000,0.37386662,1.0,0.44044772,0.11473905,0.46029808152028745,119.07058823529412,0.4581705927848816,0.03775161948509603,0.002283665,0.101407364,0.00016515111,0.03482907,0.013417175
690000,0.31252185,1.0,0.4569366,0.09113753,0.5776907571869874,102.04123711340206,0.5775394657837976,0.02324834388210294,0.0018581396,0.09536422,0.00016305303,0.027321924,0.008614074
700000,0.2581625,1.0,0.48899904,0.09220414,0.5775784656026528,97.27450980392157,0.5777744609935611,0.028178448679254335,0.0012045252,0.097941734,0.00016097256,0.035322852,0.013902607
710000,0.18410915,1.0,0.49150708,0.10226539,0.565249225985964,95.62135922330097,0.5650549693015016,0.022920492946088892,0.0012934719,0.10170603,0.00015889406,0.029747212,0.010544518
720000,0.14129934,1.0,0.50862676,0.085081816,0.5879096904221192,92.82242990654206,0.5879096127002039,0.021893089619752403,0.00097507203,0.09734263,0.00015702553,0.022477217,0.00854162
730000,0.20840974,1.0,0.4767247,0.059960973,0.5209220217248584,102.77659574468085,0.5217730032002672,0.02853105742325808,0.0033389318,0.10197927,0.00015516423,0.035880223,0.015117303
740000,0.17162775,1.0,0.4395851,0.05144641,0.5490961870259176,97.375,0.5483012288235701,0.01642415948355427,0.002878481,0.09818341,0.00015309472,0.017701268,0.0045468663
750000,0.11926731,1.0,0.5065421,0.054687496,0.6252559856095884,88.28571428571429,0.6252797192760876,0.010653248187736608,0.0006905536,0.09996187,0.00015102238,0.014522063,0.0047495104
760000,0.1259971,1.0,0.4988618,0.07440374,0.624792086616278,88.3211009174312,0.6399510398917242,0.02108330384682898,0.0010899799,0.09621252,0.0001489621,0.039826963,0.015933167
770000,0.15953438,1.0,0.46527404,0.11285567,0.49100669819861653,101.41,0.47437661319971086,0.04227251370437443,0.002346536,0.09952383,0.00014690826,0.048931874,0.025601376
780000,0.07766476,1.0,0.53353035,0.16685021,0.6458377065724167,85.6086956521739,0.6458260323690331,0.017013807086597967,0.0008430843,0.09953483,0.00014484763,0.016308399,0.004292069
