Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
1150000,0.27931857,6.0,-0.40834665,0.044309624,-1.0017093332209743,242.6153846153846,-1.0016000680625439,0.09415029648225755,5.5713645e-05,0.10228733,0.00020961507,0.037481114,0.019001532
1160000,0.29317254,6.0,-0.40897393,0.04328337,-1.0234470884656397,242.1951219512195,-1.0234472308217026,0.08693681016746091,0.0003095123,0.09822491,0.00020878829,0.035011325,0.025821883
1170000,0.22705792,6.0,-0.40245193,0.035431605,-1.0053332684661396,238.0,-1.0053334058750243,0.06911383212233584,0.0002995922,0.09618315,0.00020803895,0.027132083,0.024890477
1180000,0.29338482,6.0,-0.4017028,0.03207427,-0.997933264618041,248.0,-0.9979334108531475,0.082074603298679,2.4730058e-05,0.09865197,0.00020728586,0.032952875,0.026125323
1190000,0.41921037,6.0,-0.40257818,0.035953037,-1.0421904092100227,241.28571428571428,-1.042190548209917,0.1075793959510823,0.00016133783,0.09681022,0.00020644956,0.044621293,0.040990002
1200000,0.48581085,6.0,-0.40285754,0.0454415,-0.9980170252935913,248.0,-0.9980171720186869,0.11713401877727264,0.00013675715,0.09902506,0.00020562074,0.052330792,0.051797234
1210000,0.57251394,6.0,-0.4064862,0.04477108,-1.0014958682288302,242.8048780487805,-1.0016000762581825,0.1272989460732788,0.00018258335,0.09945363,0.00020486943,0.04955497,0.042416282
1220000,0.631723,6.0,-0.40791962,0.04461275,-1.0021787931994968,242.8780487804878,-1.0020635674397151,0.12258885446048919,0.00015325003,0.095948525,0.00020412091,0.051709592,0.043516465
1230000,0.6559667,6.0,-0.41821307,0.06571908,-1.144682107823576,232.25581395348837,-1.148158801453454,0.18300041148350352,0.00074520597,0.09878561,0.00020329766,0.0776353,0.06835147
1240000,0.6719343,6.0,-0.4229795,0.06770941,-1.061777713675318,234.02380952380952,-1.0576826121125902,0.1379945660896954,0.00046089952,0.100763455,0.00020247593,0.060199074,0.06574253
1250000,0.69800586,6.0,-0.41721,0.062453724,-0.9990665979217738,248.0,-1.0032521050150802,0.12755862632539214,0.00011229765,0.10527657,0.00020173338,0.05205041,0.06163118
1260000,0.5824411,6.0,-0.42558396,0.07158854,-1.0974572974657857,237.7674418604651,-1.099841343505042,0.13934277698752426,0.00036964676,0.09246312,0.00020098437,0.0585802,0.041475493
1270000,0.67965174,6.0,-0.42496437,0.0666973,-0.9990084782147255,248.0,-0.998966746777296,0.13775559766218065,0.0002058476,0.103245355,0.00020015438,0.056581277,0.049570166
1280000,0.70206666,6.0,-0.41226524,0.066916004,-1.0313170076029874,237.8780487804878,-1.0313171526280844,0.14261546412982593,0.00018538185,0.10295832,0.00019930853,0.060313456,0.056281805
1290000,0.8274314,6.0,-0.43606713,0.06881487,-1.0927319709878123,203.0,-1.0945867329835892,0.14893045166507363,0.000929179,0.0967716,0.00019856739,0.07561916,0.07414138
1300000,0.7393014,6.0,-0.4332373,0.066753834,-1.0905713677860884,223.35714285714286,-1.0884651915971624,0.1491848023738279,0.00087507954,0.09427637,0.00019782098,0.06779043,0.06332847
1310000,0.8333275,6.0,-0.42917317,0.06086684,-1.0283173902980274,243.21428571428572,-1.0283175437223344,0.13650659702363468,0.00012250221,0.0940239,0.00019698913,0.05735011,0.06403296
1320000,0.9557834,6.0,-0.4300327,0.059760083,-1.0308570777221273,238.02380952380952,-1.0308572217112495,0.1450780305479254,0.00020585439,0.09544013,0.00019615423,0.059322096,0.08221318
1330000,0.94161755,6.0,-0.4250778,0.065940425,-1.026243834972109,242.4878048780488,-1.0262439825185916,0.17303868764784278,0.00029964483,0.100536436,0.00019541167,0.06926704,0.09253284
1340000,0.87244624,6.0,-0.41681644,0.06384869,-1.0512194486062338,236.6341463414634,-1.0512195876458796,0.15282008942307496,0.00026371065,0.099604025,0.00019465962,0.06335117,0.07318898
1350000,0.77329594,6.0,-0.41129977,0.06291946,-1.004812941205029,243.4390243902439,-1.0050000727176667,0.15329296188428998,9.074847e-05,0.10027389,0.00019382942,0.065111965,0.052865
1360000,0.7897998,6.0,-0.40832427,0.06661586,-1.1017459671877856,238.16666666666666,-1.0993179096732029,0.15728182562215384,0.0005658207,0.088306986,0.0001929989,0.06695982,0.054152656
1370000,0.72197104,6.0,-0.40381774,0.063987866,-1.0151544024815737,239.9512195121951,-1.015154547807647,0.14805779306263459,0.0002378021,0.09642375,0.00019225614,0.06192951,0.04943651
1380000,0.8129839,6.0,-0.41076887,0.0634189,-1.0265735821733468,226.1860465116279,-1.0265737092772196,0.14133179231091988,0.00044462318,0.102091864,0.00019150338,0.06495164,0.043194827
1390000,0.7644769,6.0,-0.39568877,0.06481638,-1.0253332639654535,237.25581395348837,-1.025333400382552,0.1462811151042927,0.00013229589,0.09653495,0.00019067217,0.061873574,0.05162133
1400000,0.66585934,6.0,-0.3990115,0.06639502,-1.0092031847821867,244.609756097561,-1.0094334118068218,0.14708238169550897,0.0002551435,0.09520842,0.0001898468,0.061300196,0.05416013
1410000,0.7194959,6.0,-0.40980512,0.064287215,-1.0541394737408345,227.09302325581396,-1.0529091622341762,0.14425373589619994,0.00022014919,0.09958356,0.00018909186,0.061540842,0.061877705
1420000,0.7645791,6.0,-0.4107945,0.06095107,-1.0338729476678141,238.83333333333334,-1.0346992662767085,0.14659864959738603,0.00042757293,0.0947816,0.00018833994,0.06186766,0.08270007
1430000,0.7468569,6.0,-0.39782792,0.05645045,-1.0277665985689963,242.5,-1.0270895172909993,0.14829963025432535,0.00012078618,0.098798,0.00018750588,0.06220625,0.06385943
1440000,0.8869772,6.0,-0.3954324,0.05546238,-0.9999999310821295,248.0,-1.0000000894069672,0.146894545509265,1.3941166e-05,0.095747106,0.00018667034,0.05909902,0.07765814
1450000,0.89249915,6.0,-0.39951706,0.059656985,-1.0088779796823495,244.14634146341464,-1.0088781350996436,0.1686322112090704,7.950605e-05,0.0993168,0.00018591722,0.06474353,0.07318981
1460000,0.7902684,6.0,-0.3951468,0.06594922,-1.017566598841222,246.275,-1.0171382957842292,0.14876859580598226,0.00015767285,0.099913135,0.00018516374,0.061190225,0.054687567
1470000,0.72173387,6.0,-0.4069989,0.06850003,-1.077968189514996,243.97619047619048,-1.079935041869559,0.15427330699635716,0.00029589774,0.09761242,0.00018432733,0.062447857,0.05469834
1480000,0.79652876,6.0,-0.40292773,0.063451454,-1.0149665995093529,239.6,-1.0145366591651266,0.1475913504638323,0.0001750213,0.10128894,0.00018349999,0.06234902,0.058871128
1490000,0.7318931,6.0,-0.403224,0.061472293,-1.0237777121974865,242.52380952380952,-1.024422841101158,0.13983928705224904,0.0002507791,0.10227827,0.00018274867,0.060409267,0.052876763
1500000,0.72838706,6.0,-0.41925603,0.05905152,-1.0123418111007851,245.07692307692307,-1.0122735775434053,0.143991113282167,7.3524214e-05,0.10173178,0.00018199904,0.056896918,0.050294567
1510000,0.8770098,6.0,-0.4120567,0.05720388,-1.002920568072503,243.35714285714286,-1.0029524536359877,0.14637807020474047,0.0001189946,0.09905818,0.00018116464,0.058869947,0.0754873
1520000,1.070183,6.0,-0.417215,0.06407097,-1.0830475506594492,239.47619047619048,-1.0830159378903252,0.16695703149196647,0.00024626256,0.09487164,0.00018033208,0.06998955,0.08198109
1530000,1.0064297,6.0,-0.40632483,0.07918663,-1.0446999318315648,240.65,-1.0447334073483945,0.15802086303010582,0.0002799034,0.09976223,0.00017958209,0.06483171,0.06933342
1540000,0.86469114,6.0,-0.39924344,0.07348403,-1.0240649710204908,242.02439024390245,-1.0240325891390079,0.16163815576128843,0.00030112517,0.09838486,0.00017883212,0.06396529,0.061679173
1550000,0.73730546,6.0,-0.4137927,0.078239396,-1.0406503402855156,240.0487804878049,-1.0396826203380312,0.15381022658021676,0.0003222046,0.09785238,0.00017800472,0.064694315,0.05296023
1560000,0.7326552,6.0,-0.41865474,0.07293585,-1.054048715607922,237.4878048780488,-1.0540488551302654,0.14553357978783002,0.0003047628,0.096402965,0.00017717532,0.060891964,0.04982742
1570000,0.7191388,6.0,-0.41186383,0.06849758,-1.0261904081119047,243.04761904761904,-1.0268293459240982,0.14567381472940125,0.00021296696,0.092352845,0.00017643254,0.061455727,0.051266048
1580000,0.817683,6.0,-0.4124991,0.06634097,-1.0592697735022132,239.35714285714286,-1.0578915532245192,0.160304777497469,0.0002569187,0.09665464,0.00017568376,0.06751804,0.056418993
1590000,0.9074305,6.0,-0.4214866,0.065212585,-0.9987691619720024,248.0,-0.9987693130970001,0.12243343082567056,1.28106885e-05,0.104627095,0.00017484883,0.045434844,0.06330828
1600000,0.8774208,6.0,-0.415668,0.05851712,-1.014211317274447,239.70731707317074,-1.0142114605845474,0.13990437112203458,0.00025281878,0.103176884,0.00017409437,0.05180166,0.057459496
1610000,0.7451284,6.0,-0.41893372,0.06503504,-1.01175187299093,234.04651162790697,-1.0117520086987073,0.1563173368746458,0.00027504578,0.09910761,0.00017335059,0.069443196,0.07288624
1620000,0.7060986,6.0,-0.40692973,0.062126182,-1.0212380298235941,241.88095238095238,-1.0217561772683772,0.13287429438858497,0.00031422087,0.09954587,0.00017252586,0.055289052,0.06268162
1630000,0.6743212,6.0,-0.40075636,0.060738336,-0.9983247175979881,248.0,-0.9983667433261871,0.14573612622916698,1.1688322e-05,0.10346335,0.00017168731,0.05769539,0.056764077
1640000,0.6381957,6.0,-0.40656263,0.06767892,-1.0355771722885347,239.0,-1.035577308840868,0.1450168639421463,0.00036516314,0.09237422,0.00017093579,0.061189704,0.042089205
1650000,0.63306576,6.0,-0.40110472,0.069758154,-1.0436189811111294,241.42857142857142,-1.0436191189856756,0.13834339047649077,0.00016930545,0.09540328,0.00017018852,0.05922981,0.037409343
1660000,0.6372277,6.0,-0.39826748,0.059317753,-1.0037665998737793,243.075,-1.0037667393684386,0.12549175145104527,0.00014961872,0.1028864,0.00016935116,0.05337646,0.032024376
1670000,0.6665986,6.0,-0.4089365,0.058069482,-1.029365013414506,243.8095238095238,-1.0301138933111982,0.13239086382999654,0.0001942973,0.10432184,0.00016852119,0.05708549,0.03333343
1680000,0.72213346,6.0,-0.41789263,0.05355777,-1.020317393094523,235.5952380952381,-1.0198140220586644,0.13633458359643472,0.0003903694,0.09960791,0.00016770282,0.064386055,0.056210607
1690000,0.7666769,6.0,-0.40755826,0.05681517,-0.9990084782206955,248.0,-0.9990086265099354,0.14110360791285834,8.225281e-06,0.09783397,0.00016694912,0.05326327,0.05195913
1700000,0.7179639,6.0,-0.40462187,0.06268897,-1.0306991216011072,243.65853658536585,-1.0314667455852031,0.15829888035077602,0.00017819894,0.09856624,0.00016619425,0.06484101,0.053723525
1710000,0.6685678,6.0,-0.42630604,0.0773027,-1.0855193172451543,234.93023255813952,-1.0855504613976146,0.1398391714103,0.0004788583,0.10278283,0.00016536195,0.05905357,0.048404492
1720000,0.7328244,6.0,-0.41387224,0.0675302,-1.0398631815810522,245.66666666666666,-1.0388334028422832,0.1433331395499408,2.245214e-05,0.09462938,0.00016460943,0.054125875,0.04925193
1730000,0.69212943,6.0,-0.4117702,0.06962239,-1.0267966805343949,242.9512195121951,-1.0275334037840367,0.1494756754487753,0.00029909544,0.09636747,0.00016386341,0.06430452,0.04628577
1740000,0.6756558,6.0,-0.4116796,0.067426786,-1.013798384623992,240.2093023255814,-1.0137365072272544,0.14646153030700462,0.0002333136,0.09396801,0.00016303553,0.06289077,0.051533908
1750000,0.6842331,6.0,-0.4149681,0.064853765,-1.0254999327240513,242.15,-1.0248781188232143,0.15120534271728703,0.00024799863,0.103045486,0.00016220035,0.057833206,0.04302796
1760000,0.6660681,6.0,-0.40582728,0.05951778,-1.0218665992142633,247.475,-1.0224616130193074,0.14060306692352662,0.00014984931,0.09788775,0.00016145298,0.058874503,0.042216107
1770000,0.7035548,6.0,-0.41898867,0.055788737,-1.0428570744947396,235.1904761904762,-1.0418295250382534,0.13979921061112438,0.00018308063,0.095798,0.00016070866,0.058356155,0.041743398
1780000,0.7363124,6.0,-0.41219983,0.056718048,-1.0517397680796865,242.97560975609755,-1.0531000718474388,0.14837880125269293,0.00031924396,0.09871676,0.00015988147,0.05997173,0.052327245
1790000,0.84644747,6.0,-0.40670872,0.060903788,-0.9989592808117045,248.0,-0.998894387628974,0.15611947718553426,1.7095077e-05,0.10133573,0.00015904945,0.06011548,0.08938217
1800000,0.92274857,6.0,-0.4133307,0.06393355,-1.0888332691334655,239.4,-1.0866667402953636,0.1469066263426368,0.00043215445,0.09389123,0.00015830333,0.056697186,0.09710639
1810000,0.77529544,6.0,-0.42202777,0.07415183,-1.0210731037063296,241.41463414634146,-1.021633403748274,0.1563995341770351,0.00025414937,0.096183285,0.00015755762,0.061540503,0.060071122
1820000,0.8282448,6.0,-0.4162931,0.07000082,-1.0022221554425501,242.92857142857142,-1.0022222931895937,0.14390821550928412,0.00010075314,0.099047735,0.00015672302,0.055577826,0.061685193
1830000,0.7506706,6.0,-0.41357762,0.06867685,-1.0250332654919476,242.125,-1.0250000759959221,0.1467452812474221,0.00020818016,0.09735448,0.00015588815,0.06315644,0.05429248
1840000,0.67079,6.0,-0.40724805,0.063853115,-1.0353650128513219,239.5,-1.0345427075097726,0.14435383296290108,0.0003544431,0.09635603,0.00015513989,0.064968064,0.03934808
1850000,0.61224216,6.0,-0.4012246,0.05792687,-1.0264761245565577,237.1904761904762,-1.026476264709518,0.13114558089347111,0.00017981022,0.098456465,0.00015438811,0.05595529,0.03959773
1860000,0.63177073,6.0,-0.3999919,0.055531133,-1.0063999329868238,243.875,-1.006400077044964,0.14275264013558625,0.00010775977,0.10117386,0.00015355599,0.05780711,0.048664004
1870000,0.6760102,6.0,-0.405636,0.054734282,-1.0185365184357889,240.8048780487805,-1.0190000765025615,0.1418603526428342,0.00029046318,0.10467478,0.00015272653,0.058325864,0.04671568
1880000,0.90058285,6.0,-0.39504322,0.055399287,-0.9989999312150758,248.0,-0.9990000791847706,0.12868574908934532,2.6652884e-05,0.0931201,0.00015197652,0.050578237,0.074486606
1890000,0.72835857,6.0,-0.40198153,0.057755306,-1.012130014393933,245.1951219512195,-1.0121626824867436,0.14713323929506103,8.336562e-05,0.09846051,0.00015122085,0.058669794,0.050986927
1900000,0.7018365,6.0,-0.39994553,0.059633326,-1.0145365181606172,239.7560975609756,-1.0145041397432002,0.13415965097161328,0.00017694065,0.10158112,0.00015038464,0.057934325,0.04121662
1910000,0.6821376,6.0,-0.40197715,0.058230825,-0.9993999311409425,248.0,-0.9994000859558583,0.14499454321339728,7.07897e-05,0.09577371,0.00014955,0.056776214,0.041858297
1920000,0.65977776,6.0,-0.40053695,0.062465183,-1.0023739151088749,242.6829268292683,-1.0024391071098606,0.13493416203958233,0.00017589254,0.09702018,0.00014880084,0.055380836,0.03896665
1930000,0.73975575,6.0,-0.40402344,0.059519038,-1.0322999340365642,243.875,-1.0314472346771053,0.13662375623314846,0.00015767776,0.09673553,0.00014805337,0.05555729,0.059194017
1940000,0.86713266,6.0,-0.4076693,0.05622034,-1.017918631900102,246.8048780487805,-1.0179187742675222,0.13521478070718487,2.0159738e-05,0.094805285,0.0001472221,0.05049134,0.10342793
1950000,0.7515201,6.0,-0.41003495,0.06466243,-1.0103665975562763,244.65,-1.0103667423129081,0.15166383320465684,0.00033314855,0.098419756,0.00014647123,0.05737315,0.08448678
1960000,0.62039316,6.0,-0.4009372,0.06439054,-1.0095872328882771,238.73809523809524,-1.0098212136001121,0.1339040357710385,0.00022229382,0.10107218,0.00014571988,0.060198933,0.048672087
1970000,0.62259775,6.0,-0.40935478,0.06042428,-1.0253666011965834,242.125,-1.0253667488694191,0.12742482954636217,0.00021783056,0.09844691,0.0001448881,0.053480875,0.04497303
1980000,0.6194038,6.0,-0.40395638,0.058112238,-1.0025713599586328,242.95238095238096,-1.0025715033213298,0.12857939223093645,0.00010599093,0.10303433,0.000144056,0.05147522,0.04403651
1990000,0.61374503,6.0,-0.40301394,0.055463903,-1.0028665980556979,242.75,-1.0027968229317084,0.13962170727005818,0.00014146819,0.10381201,0.00014330639,0.057550162,0.0443246
2000000,0.60083145,6.0,-0.412953,0.053729232,-1.022146276107467,241.70731707317074,-1.0221464176003525,0.12804840877652168,0.00015714034,0.096576706,0.00014255784,0.053213857,0.042646844
2010000,0.5970852,6.0,-0.4049686,0.052723587,-1.0075771686302997,244.26829268292684,-1.0078334093093873,0.13557232962921262,0.00017800367,0.09862338,0.00014172611,0.05342094,0.045666784
2020000,0.68934447,6.0,-0.40804887,0.056025468,-1.022366596700158,247.775,-1.0223667450249194,0.12898587379604579,0.000124968,0.09869696,0.00014088841,0.05166944,0.048314016
2030000,0.64421105,6.0,-0.4037285,0.05691092,-0.9987999311997555,248.0,-0.9987334154546261,0.13847571276128293,1.5615842e-05,0.10326473,0.00014013397,0.056248076,0.048600983
2040000,0.6079745,6.0,-0.40234545,0.055177152,-1.0097560330475794,238.73170731707316,-1.0095238855906896,0.12716405047103763,0.00019672439,0.10011929,0.00013938604,0.054031722,0.039286185
2050000,0.68356234,6.0,-0.3982166,0.057178613,-1.024682103466719,237.2093023255814,-1.0252699114027477,0.1341885928330677,0.00033666758,0.09803919,0.00013855712,0.0546618,0.06302685
2060000,0.7029891,6.0,-0.39931852,0.06264864,-1.0319332674436736,243.875,-1.0311545482495936,0.14463553586747588,0.00029125594,0.10038497,0.00013773011,0.056657635,0.055552684
2070000,0.6478635,6.0,-0.40149984,0.06169902,-0.9982999312807805,248.0,-0.9982906740445358,0.13144405539601278,3.368057e-05,0.096701786,0.000136977,0.052788273,0.045151606
2080000,0.6791545,6.0,-0.40060782,0.059667457,-0.9982438337216836,248.0,-0.9982764982595677,0.13665005110385942,1.0482154e-05,0.100161895,0.00013622227,0.052853413,0.042079546
2090000,0.68597364,6.0,-0.39969906,0.05557444,-0.9982905295701363,248.0,-0.9982222975828708,0.12733459272063696,6.740731e-06,0.09791916,0.00013538312,0.051679224,0.04252941
2100000,0.66470045,6.0,-0.39999408,0.05005793,-1.014276355601529,239.82926829268294,-1.013936581356185,0.12941503444952623,0.00032246186,0.099767014,0.00013454581,0.05394261,0.042458035
2110000,0.6444023,6.0,-0.41796243,0.055968754,-1.0107618377521812,239.1904761904762,-1.011089505218878,0.14878155272908328,0.00039406947,0.09275641,0.00013380556,0.061853018,0.04581797
2120000,0.6908046,6.0,-0.4093813,0.058688205,-1.003772289015171,243.1951219512195,-1.0036191259111678,0.13532191550447828,1.4469488e-05,0.10139189,0.00013305133,0.053129237,0.052410394
2130000,0.7035514,6.0,-0.42325607,0.060094927,-1.0584443755159598,239.0,-1.0584445226760137,0.14187524574143545,0.00039656073,0.094157554,0.00013222588,0.0568384,0.051161252
2140000,0.6838257,6.0,-0.41839457,0.05986644,-0.9996922388314627,248.0,-0.9996923918907459,0.13111459750395554,1.615764e-05,0.09828248,0.00013138959,0.05153492,0.04894677
2150000,0.6889984,6.0,-0.41221318,0.057621296,-1.0592380256968594,239.11904761904762,-1.0592381755510967,0.15623224837084612,0.00045435358,0.09716717,0.00013063746,0.06621591,0.043111812
2160000,0.6946365,6.0,-0.40939382,0.059819635,-1.0447300942503803,235.61904761904762,-1.0447302403904142,0.13168240267606007,0.00031119958,0.09526968,0.00012989661,0.057575352,0.037590243
2170000,0.66849655,6.0,-0.40268463,0.055525232,-0.9989999312150758,248.0,-0.9990000791847706,0.1325137121602893,1.8350844e-05,0.10168408,0.0001290624,0.052712165,0.03752414
2180000,0.6693272,6.0,-0.40039665,0.054997493,-0.9990332645422313,248.0,-0.9990770029716003,0.13025381779059386,5.6032986e-06,0.102097064,0.00012830764,0.051479552,0.0396214
2190000,0.6630104,6.0,-0.3998569,0.053703047,-0.9646586641791233,239.47619047619048,-0.9646588088501067,0.1281056912349803,0.001225104,0.10160042,0.00012755592,0.052382044,0.03844957
2200000,0.6685653,6.0,-0.4041511,0.04808675,-1.0233999352785759,241.7,-1.0227643018815575,0.1227799840271473,0.0003054975,0.10067199,0.00012672607,0.04943534,0.042075686
2210000,0.67583543,6.0,-0.40874946,0.05144252,-1.0277777128863992,237.42857142857142,-1.0284878778748396,0.13060421922539428,0.0002839635,0.095007434,0.00012589653,0.053877044,0.043388546
2220000,0.6854585,6.0,-0.40436164,0.05197425,-0.9990665978693869,248.0,-0.9990569905536931,0.13510947601824272,1.4649681e-05,0.100789435,0.0001251443,0.05408064,0.05110519
2230000,0.70375764,6.0,-0.4086556,0.057828587,-1.0886666053085632,234.9047619047619,-1.0886667441754114,0.14641550977137827,0.0004768089,0.088539146,0.00012439371,0.06241619,0.045952976
2240000,0.6949067,6.0,-0.4080368,0.05702677,-1.0419999386427836,235.21428571428572,-1.0430569815926436,0.12648480744441834,0.00043443273,0.094312444,0.00012356928,0.053559076,0.03773922
2250000,0.6547282,6.0,-0.3990632,0.05157783,-0.9983739150722125,248.0,-0.9983740521640312,0.1180046381565129,5.6388963e-05,0.1005438,0.0001227387,0.04771609,0.035248116
2260000,0.6769923,6.0,-0.39854732,0.050089218,-0.9983589056915102,248.0,-0.9983667351305485,0.13230084208771586,1.0549615e-05,0.09531482,0.00012198389,0.050900858,0.031628694
2270000,0.675338,6.0,-0.40649235,0.050478317,-1.00139675869806,242.83333333333334,-1.0014634808389151,0.13378928429106388,0.00020512333,0.09246729,0.00012123484,0.05780653,0.051860176
2280000,0.6711172,6.0,-0.40425962,0.04895187,-1.012499930796912,245.275,-1.0121626672221393,0.13101714363367092,2.4165822e-05,0.102989815,0.0001203976,0.051743843,0.049553934
2290000,0.67273206,6.0,-0.4080146,0.05226481,-1.044195052724695,247.1219512195122,-1.0453000769019127,0.13648806242272257,0.0002887796,0.09610567,0.00011955902,0.054867722,0.045384638
2300000,0.68375164,6.0,-0.41245204,0.051911496,-1.005435830543343,243.2051282051282,-1.0053000785410404,0.11607409780845046,0.00020395765,0.100882955,0.000118807926,0.04793678,0.04398476
2310000,0.7126253,6.0,-0.40913454,0.05342548,-0.9990999311965425,248.0,-0.9991000808775425,0.13298354744911195,1.1600866e-05,0.0991161,0.00011805528,0.056462456,0.045499805
2320000,0.70234275,6.0,-0.40764174,0.054101884,-1.0128779794464298,245.21951219512195,-1.013200080394745,0.11586862422991544,4.5415218e-05,0.09141304,0.00011721571,0.0469578,0.034894172
2330000,0.7464356,6.0,-0.4022339,0.05043087,-0.9996999311377295,248.0,-0.9997074015256835,0.11636946986361248,4.8708594e-06,0.09649994,0.000116460644,0.045402773,0.03613448
2340000,0.7447553,6.0,-0.40072688,0.049330927,-0.9996665978105739,248.0,-0.9996923918907459,0.12212162541273312,1.3301416e-05,0.096130796,0.000115705676,0.05014392,0.036671944
2350000,0.7420596,6.0,-0.39966333,0.045948554,-0.9996999311377295,248.0,-0.9996748806499853,0.11754154413938522,7.3252972e-06,0.098684266,0.00011486701,0.047493905,0.045493357
2360000,0.74976575,6.0,-0.40281045,0.044260424,-1.016682859464753,240.14634146341464,-1.01668300788577,0.11794366087855362,0.00024398859,0.10196187,0.000114031645,0.04910539,0.041435424
2370000,0.7650314,6.0,-0.39946136,0.046107642,-1.013079300217907,239.66666666666666,-1.0133984539566971,0.12429736381987246,0.00013719813,0.101516806,0.000113280505,0.052393768,0.044525847
2380000,0.78669935,6.0,-0.40213203,0.052299935,-1.0027332665689754,242.75,-1.002666744517117,0.12635604741914971,0.00033020944,0.08966801,0.00011253471,0.052437186,0.04701189
2390000,0.7624356,6.0,-0.39662418,0.053211395,-1.0426666044446011,235.90697674418604,-1.0426667374233867,0.1257965989237608,0.00050386094,0.10111459,0.000111707624,0.055801988,0.045145284
2400000,0.74754024,6.0,-0.3943459,0.050728135,-1.0181332636799199,246.7,-1.0185983647138646,0.12525831654858896,0.000112444,0.09721503,0.00011087379,0.051038314,0.04195651
2410000,0.7843523,6.0,-0.41170484,0.052107047,-1.0448454631969515,241.41463414634146,-1.0449106511546344,0.12942845728702662,0.0006521404,0.09619128,0.00011012378,0.053735923,0.04478704
2420000,0.7735597,6.0,-0.40137205,0.047196053,-0.997333264676854,248.0,-0.9973334074020386,0.12371862925043921,1.9553812e-05,0.099734865,0.00010936899,0.04879822,0.047930792
2430000,0.7405266,6.0,-0.397806,0.05044551,-1.015739772502878,240.390243902439,-1.015739909759382,0.11974763488624154,0.00015346112,0.09630735,0.000108534194,0.051635873,0.045631126
2440000,0.7339409,6.0,-0.3992402,0.05093533,-1.0116999332269188,245.25,-1.0117000728845595,0.12510859007015823,0.00013695096,0.09160567,0.00010777934,0.0511919,0.053437084
2450000,0.69142216,6.0,-0.4084528,0.051205456,-1.016341021040801,235.1860465116279,-1.0163411505000537,0.1148757180848787,0.0002394021,0.10071607,0.000107025655,0.0509652,0.03425632
2460000,0.68933594,6.0,-0.40391895,0.048950363,-1.0319332631770521,243.85,-1.0319334045052528,0.11176071101799608,6.340588e-05,0.0986134,0.00010618905,0.04450466,0.037020497
2470000,0.7118215,6.0,-0.3994499,0.048537854,-1.0112380304961421,239.3095238095238,-1.0112381740694953,0.11514108397421383,0.0003388133,0.09719184,0.00010535858,0.049453042,0.040447596
2480000,0.69558305,6.0,-0.39889678,0.046391565,-0.9982999312749599,248.0,-0.9983000762760639,0.11402022112160921,1.6155627e-05,0.0931414,0.000104608385,0.04662483,0.035557542
2490000,0.72212374,6.0,-0.3997189,0.04733535,-1.020733265922172,247.375,-1.0207334101200103,0.11345310555770993,0.00012481354,0.09896889,0.0001038536,0.047340475,0.035559457
2500000,0.6938984,6.0,-0.40234527,0.04942438,-0.9979999313363805,248.0,-0.9979829765283145,0.11622096875157112,1.4888554e-05,0.10480003,0.000103016515,0.046362832,0.032230984
2510000,0.63367563,6.0,-0.40859872,0.051205024,-1.0051745361803721,243.92857142857142,-1.0052064217272259,0.12537846687648976,0.00011946376,0.09578837,0.0001021806,0.04891662,0.03755747
2520000,0.65298176,6.0,-0.40875745,0.051710296,-1.00885463377031,244.4102564102564,-1.0085667386651038,0.12198321586474777,6.4734806e-05,0.09756707,0.00010142711,0.05060647,0.04140251
2530000,0.6374507,6.0,-0.40275627,0.04782661,-0.9976665980066173,248.0,-0.9976667389273643,0.11915844418108464,6.9288544e-06,0.10081687,0.000100672725,0.049919304,0.04014401
2540000,0.6430059,6.0,-0.4003415,0.04784199,-0.9976999313395936,248.0,-0.997700072079897,0.11779250353574752,8.103736e-06,0.10802306,9.983374e-05,0.046666596,0.03280275
2550000,0.6439432,6.0,-0.3956134,0.04554263,-1.01976659935317,247.2,-1.019766739010811,0.11005907794460654,0.00019444691,0.09433114,9.908132e-05,0.043731898,0.03357235
2560000,0.6677748,6.0,-0.39595962,0.045525603,-0.9979665980034043,248.0,-0.9979667373001575,0.10790603179484606,6.3717016e-06,0.09403004,9.8326534e-05,0.044050884,0.04126854
2570000,0.67135537,6.0,-0.39907703,0.045491204,-1.0102538991597525,245.11904761904762,-1.0105691770227945,0.1261980738036516,6.967922e-05,0.09630892,9.748778e-05,0.05130581,0.045979016
2580000,0.6770906,6.0,-0.3995932,0.04580746,-0.9982905295701363,248.0,-0.9982667423784732,0.11170564712956547,6.6355888e-06,0.09232783,9.67324e-05,0.044025682,0.04074336
2590000,0.66661716,6.0,-0.4078403,0.04514373,-1.0058412054952766,238.02380952380952,-1.0058413431757973,0.11115246798310961,0.000330241,0.0995367,9.598263e-05,0.045913264,0.041535094
2600000,0.65162164,6.0,-0.4032719,0.04986842,-0.9982665979478043,248.0,-0.9982667423784732,0.13767382223159075,6.7668574e-05,0.09838936,9.515231e-05,0.053580932,0.036575615
